	word	context	positions	gold_sense_id	predict_sense_id
658	сторона	Но я почувствовал, что он насторожился, ушел в себя, точно стал ждать каких-нибудь нескромных вопросов с моей стороны.	110-117	2	
659	женщина	Женщины выносили хлеб, дыни и арбузы, останавливая экипажи, они простосердечно угощали, чем Бог послал, стараясь ласковым словом утешить скорбных.	0-7	0	
660	женщина	-- Помилуйте, князь!-- вскричала она, сверкая глазами,-- если уж ваша Наталья Дмитриевна бесподобная женщина, так уж я и не знаю, что после этого!	101-108	0	
661	женщина	Он отдаст ее Юлии Дмитриевне: женщина бездетная-- пускай учит уму-разуму способную девчонку...	30-37	0	
662	женщина	Подобно Ненскому, мужу«Счастливой женщины», Андрей Федорович не препятствовал жене своей жить, как ей нравится.	34-41	0	
663	женщина	Этакая мнительная женщина: просто смотреть досадно!	18-25	0	
664	женщина	И почему эта женщина в папахе, с коротко остриженной головой, эта чужая мне незнакомка, говорит со мною на«ты» и зовет меня Жоржем?	13-20	0	
665	женщина	Фаля не призналась, что видела в окне женщину, остальные не признались тем более.	38-45	0	
666	женщина	Я сообщил раз студенту, что Жан-Жак Руссо признается в своей«Исповеди», что он, уже юношей, любил потихоньку из-за угла выставлять, обнажив их, обыкновенно закрываемые части тела и поджидал в таком виде проходивших женщин.	215-221	0	
667	женщина	Конечно, в поликлинике было интересно: блестящие инструменты, научные приборы, душевные женщины в очереди,-- но Раймонда боялась загреметь оттуда в больницу, оставя Глеба наедине с размышлениями, какую из жен он жалеет больше.	88-95	0	
668	женщина	Опять буду говорить ему некстати о будуаре, о женщинах, о том, что честно или нечестно.	46-54	0	
669	женщина	Женщина эта оставляет впечатление жуткое, это-- одержимая сатанинским сладострастием, она практикует католическую религию и, вместе с тем, через одного католического священника-сатаниста участвует в черной мессе.	0-7	0	
670	женщина	Женщина эта отправилась на поиски подвига, а нашла на свою задницу приключений.	0-7	0	
671	женщина	Уличают любовь прыщиком на носу любимой женщины, уличают смерть запахом тления, литературу уличают гонорарами и опечатками.	40-47	0	
672	женщина	-- Девушка-- желторотый воробей,-- продолжал он свои манипуляции,-- от нее пахнет булкой; женщина-- это цветок, это благоухание.	90-97	0	
673	женщина	Благодатию Божией изгнал я бесов из женщины, которая восемнадцать лет страдала от них.	36-43	0	
674	женщина	-- Потом про женщин:-- Долгими зимними вечерами женщины и девушки охотно собирались и предавались искусству вышивки гобеленов.	13-19	0	
675	женщина	Вы, как великий музыкант, способны играть на струнах женской души, извлекая из нее те звуки и чувства, о которых не догадывалась и сама женщина...	136-143	0	
676	женщина	Не будь этого письма, мы так и не узнали бы о благородном поступке замечательной русской женщины...	89-96	0	
677	женщина	Ольга понимала, что у отца есть другая женщина-- она и звонила по телефону.	39-46	0	
678	женщина	-- Поправляйтесь, не шутите съ нервами,-- говорила Бѣльская, прощаясь, и вышла изъ гостиной, думая про себя:«А! ты думала, что ты свѣтская барыня, что ты честная женщина, что ты можешь для потѣхи отбивать отъ другихъ графа Баумгрилле?	162-169	0	
679	женщина	Мужчина относился к женщине, как пахарь относится к ниве, а женщина ждала от него еды и защиты.	60-67	0	
680	женщина	Например, он стыдился в его присутствии приводить домой женщин, возмущавшихся к тому же, что это за чудик живет в кухне-- голой в ванную не проскочить.	56-62	0	
681	женщина	Между 16 и 18 годами корова уже совсем стара, в то время как женщина в эти годы едва достигает зрелости.	61-68	0	
682	женщина	Поэтому нехудожник, не видя, не глядя, знает, что доктор подошел к женщине, которая держала на руках кошку, а художник видит:«Доктор подошел к молодой женщине, державшей на руке толстую серую кошку.	67-74	0	
683	женщина	Женщина сидела в каморке и грела на плитке большой медный чайник.	0-7	0	
684	женщина	-- После того как весь ее коллектив явится к тебе и объяснит тот факт, установленный в результате многолетних исследований, что ты самая красивая среди всех женщин страны, не имеющих высшего образования.	157-163	0	
685	женщина	-- Почему мужчин раздражает то, что женщины читают Cosmo?-- спрашиваю я главного редактора Елену Васильеву.	36-43	0	
686	женщина	“Упрямая коза!” Вот сейчас я крашусь перед диско, а когда жду его-- то краску и не трогаю вовсе, хотя и знаю, как он это любит(у них там, в ост-блоке, женщины всегда перемазанные).	151-158	0	
687	женщина	Вот женщина и опознала твою фотографию...	4-11	0	
688	женщина	Ее мозги, к традиционному неудовольствию Хелемке, были забиты обычной ватой, характерной для женщин, когда речь заходит о несчастных котах и младенцах.	93-99	0	
689	женщина	Не видел женщины с большим сердцем, которое было бы отдано ему.	9-16	0	
690	женщина	Покойная жила с двумя таинственными квартирантами, с мужчиной и женщиной, которые скрылись.	64-72	0	
691	женщина	Прежде всего это не совсем точно: у меня есть женщины.	46-53	0	
692	женщина	А теперь он, несчастный, лежит на полу и гадает: за что ему это? и вообще, разве можно понять этих женщин, вырывали его друг у дружки, как тряпичную куклу, да и бросили на пол!-- та же Алла, которая ни с того ни с сего вышла замуж и его моментально перечеркнула, а вот он ее нет.	99-105	0	
693	женщина	-- Ах, с какой женщиной я вчера познакомился!	15-23	0	
694	день	Я хорошо запомнил то время, когда каждый день военпреды требовали от нас лишь одного-- увеличения выпуска продукции.	41-45	0	
695	день	В Лондоне на днях происходил один из самых интересных конкурсов-- конкурс толстых людей.	13-17	0	
696	день	Я должен понять, должен догадаться, чего хочет от меня эта странная мертвая красавица, которая каждый день ходит ко мне в гости с того света, точно из соседнего имения, о чем молит меня ее скорбный, плачущий взор?..	102-106	0	
697	день	-- Что онъ у васъ всегда такимъ пѣтухомъ индѣйскимъ ходить?-- спросилъ на третій же день послѣ поступленія ко мнѣ Огородниковъ у двухъ другихъ пансіонеровъ, указывая на Прибыльскаго.	84-88	0	
698	день	Дней пять спустя после возвращения Соломина восвояси на двор фабрики вкатился красивый фаэтончик, запряженный четверней отличных лошадей, и ливрейный бело-гороховый лакей, введенный Павлом во флигель, торжественно вручил Соломину письмо с гербовою печатью от«Его превосходительства Бориса Андреевича Сипягина».	56-60	0	
699	день	На днях известным в Ялте старожилом фельдшером Н. Н. Волобуевым оборудована такая ферма на Воронцовской ул. Козы г. Волобуевым выписаны из Бессарабии особой молочной породы.	3-7	0	
700	день	Живу среди невообразимой суеты, происходящей у нас вследствие приближающегося дня свадьбы Веры.	78-81	0	
701	день	Честный человек, со сретеньева дня не разувался...	31-34	1	
702	день	В этот день она, печальная и о замужестве своем не думающая, должна была надеть какое-то особенное нарядное платье из красного атласа.	7-11	0	
703	день	Вещи не были еще расставлены, оконные рамы были частью без стекол, частью с остатками расколотых, и(был дождливый день) с потолка текло.	114-118	0	
704	день	«Замученный бессонными ночами, оглушающий тоску вином, золотом, безлюбой любовью, надрывным и бессильно чувственным звуком танго-- предсмертным гимном, он(Петербург) жил словно в ожидании рокового и страшного дня.	209-212	0	
705	день	В эту группу вопросов входит вопрос о pubertas praecot, о senium praecot, о тех формах инфантилизма, которые французы обозначают как petitviex(«молодой старичок»), а немцы, как altkluges Kind, о том, как некоторые люди(психопаты) до конца своих дней сохраняют юношеский задор и пыл(ewige Jugend, вечная юность, доказывающая, что эти субъекты полностью никогда не созревают), а другие с молодых лет обнаруживают черты старческой психики и«мудрость».	148-150	2	
706	день	Это случилось в 61-м году Эгиры, в 10-й день месяца магаррема.	40-44	0	
707	день	В конце войны салюты давались по нескольку раз а день.	49-53	0	
708	день	Последний светлый час в тот день подарил нам вид на далекое-далекое море.	28-32	0	
709	день	Один«National» бодро объявил, что 16 апреля может стать рядом с собратом своим, днем 17 марта по своему значению, так как в оба спасено было Правительство, а стало быть, и Республика.	80-84	1	
710	день	Под утро, понимая, что необходимо выспаться, принял снотворное и проспал до двенадцати часов дня.	93-96	3	
711	день	Солдатская пища хорошая, кажний день щи и каша.	32-36	0	
712	день	Ведь ты живешь одним жалованьем?»--«Одним жалованьем, Дмитрий Петрович, а копейки нет на черный день.	96-100	4	
713	день	Не буду здѣсь описывать того, что я добылъ изъ этой пещеры Эль-Назбъ(Судьбы), какъ ее поэтически называлъ Ахмедъ,-- это дѣло спеціальнаго очерка; скажу только, что это былъ одинъ изъ полезнѣйшихъ дней, проведенныхъ мною въ пустынѣ.	120-124	0	
714	день	Ветряная мельница, поставленная на вершину дома, может зарядить в дни или часы более или менее неправильно действующего ветра все аккумуляторы, в этом доме находящиеся, и этим зарядом можно будет затем пользоваться во время безветрия, которое потом наступит.	66-69	0	
715	день	В голове ее была одна мысль; она не покидала ее ни днем, ни ночью; с этой мыслью шла она к барскому дому, с этой мыслью стояла она перед господами.	51-55	3	
716	день	Началось с того, что в этот день стали стрелять залпами по туркам, которым большой беды от этого не вышло, да и сами они к тому же не остались в долгу.	28-32	0	
717	день	В первые дни пребывания в Крыму эйдетическое восприятие природы восстанавливалось у меня: закрыв глаза, я видел перед собою желтые и красные скалы, голубое море, темно-зеленые кипарисы.	9-12	0	
718	день	В дни своей ранней юности, он слыхивал Тельяри на сцене, знал о его школе, но поступить учеником...	2-5	2	
719	день	Годы, проведенные им в заключении в Сибири, не отразились на его внешности так, как сейчас он неузнаваемо изменился, можно сказать, за один день.	140-144	0	
720	день	Мало подумал прокурор, когда упрекнул в кощунстве князя за то, что в день именин своей жены он был в церкви и молился за Феню.	69-73	0	
721	день	Впрочем, для того, чтобы еще яснее обрисовать личность нашего предводителя, я считаю нелишним описать его будничный день.	116-120	0	
722	день	Но ВС РФ считают нужным праздновать свой день именно 23 февраля.	41-45	0	
723	день	Итого остается по шестьдесят рублей на день, которые надо разложить с наибольшим удовольствием для организма.	39-43	0	
724	день	// Но в давних днях начало цикла/ петлей повисло на суку.	15-19	0	
725	день	Каждый день с раннего утра до обеда и с обеда до вечера я занят был работою или в доме, или в саду, или в огороде.	7-11	0	
726	слово	Слова, сказанные государем в Кремле при возвратном его проезде из Ливадии в Петербург, всеми с восторгом повторялись.	0-5	1	
727	слово	Причем, по словам вице-президента ОАО«АВТОВАЗ» по маркетингу, сбыту и ТО автомобилей Владимира Кучая, в ближайшем будущем«их станет гораздо больше».	11-17	1	
728	слово	Ибо сами вы называете его крыжем: а крыж есть слово Польское, и то же значит, что икресто	46-51	0	
729	слово	Но новонайденный текст, так же как и лопарёвский, будучи слит с текстом жития Александра Невского, озаглавлен:«Житие блаженного великаго князя Александра Ярославича всея Русии Невского», без названия его вступительной части«Словом о погибели Рускыя земли».	224-230	1	
730	слово	Причем он даже не мог сформулировать, что именно-- пока не помог креативный доводчик, в котором Грым однажды долго гонял кубик текста, начавшийся со слов«цирк партийных гадов».	149-153	0	
731	слово	Всё дело в том, что слова«гомологический» и«гетерологический» не обладают точным смыслом, в презумпции какового происходит рассуждение.	20-25	0	
732	слово	Из всех полков в Петербург поступали листы от старшин, казаков, мещан и духовенства, содержавшие как слова благодарности, так и уверения в том, что за такие монаршие милости будут«верно служить, не щадя последней капли крови»13.	101-106	1	
733	слово	Впоследствии в комедиях Лессинга появилось больше жизни, действующие лица стали более типичными; но главный недостаток составляла бедность психологических мотивов, которые даже в комедии«Евреи» заменяются резонерством главного действующего лица: даже о чувствах его мы узнаем только из его слов, хотя и красноречивых, но годных лишь для памфлета.	290-294	1	
734	слово	В Новом Завете, в«Первом соборном послании святого апостола Иоанна Богослова» есть такие слова:«Кто имеет достаток в мире, но, видя брата своего в нужде, затворяет от него сердце свое,-- как пребывает в том любовь Божия?	71-76	1	
735	слово	И он особенно отчетливо выговорил слово«накопил».	34-39	0	
736	слово	При этом, по его словам, выходило, что зачастую местные власти палец о палец не бьют, чтобы реструктуризировать долги коммунальных контор.	17-23	1	
737	слово	Новые слова появляются, исчезают, к современному жаргону приходится привыкать, как к реалиям новой жизни, пуристом не надо быть-- неправильно и бесполезно.	6-11	0	
738	слово	Если нужно определение внушения в нескольких словах, то я должен повторить здесь то, что я сказал уже в первом издании своей брошюры--«Роль внушения в общественной жизни»(СПб., 1898 г.):	45-51	0	
739	слово	Обстановка уже достаточно накалилась, когда слово для ответа было предоставлено Бухарину.	44-49	1	
740	слово	Редкие слова: в случае, если в тексте есть редкие слова или слова и фразы в специфических значениях, включая идиоматические выражения и жаргонизмы, пользователям должен быть предоставлен механизм для их выявления а, лучше, объяснения.	7-12	0	
741	слово	В связи с этим разработчики законопроекта предусмотрели нормы по защите русского языка от употребления нецензурных слов и выражений, а также иностранных слов и словосочетаний при наличии соответствующих аналогов в русском языке.	115-119	0	
742	слово	Значит, еще четыреста страниц осталось ему, еще четыреста для нового романа, переписать от руки, нанизать наживо, ведь диктофонов, машинисток он не признает, это от лукавого все, четыреста страниц надо расположить как разрисовать, чтобы словам было вольготно и красиво,-- еще четыреста страниц текста, где фраза поеживается от изящества.	237-243	0	
743	слово	-- Степан Степаныч! голубчик!-- воскликнул я, приветствуя дорогого хозяина,-- а мы-то в губернии думаем, что в Любезнове даже самое слово«расправа» упразднено!	132-137	0	
744	слово	Вѣроятно, в ней надо видѣть отзвук тѣх слов Керенскаго, которыя в записи Ан. Вл. гласили:«Миша может погибнуть, с ним и онивсѣ».	39-43	1	
745	слово	Хотя не все сии изменения, однако великую часть оных имеет в себе человеческое слово.	79-84	0	
746	слово	Но я до сих пор вам верила, каждому вашему слову верила...	43-48	0	
747	слово	Разложит Акумовна в последний раз, зашепчет последние слова.	54-59	1	
748	слово	Читатель Владимир Кроха из Таганрога хочет со мной познакомиться и хочет, чтобы написал я ему, как я начал писать, что послужило тому толчком, какие темы волнуют меня, как я пишу, о чем я думаю, когда пишу, и какие чувства вызывает во мне«работа над словом»(кавычки В.Крохи).	250-256	2	
749	слово	Это мне было так больно, что и словами передать трудно.	31-38	0	
750	слово	[Не разобрано одно слово] знакомое нам по Кадьяку цветок..	19-24	0	
751	слово	Это есть величайший подвиг в истории русского языка, подвиг, в котором Пушкин проявил и весь свой гений художника слова, и всю силу своего проникнутого мудрым историзмом духа.	114-119	0	
752	слово	Последним словом, которое я услышал от Блока накануне его последней поездки в Москву весной 1921-го года, было:	10-16	1	
753	слово	-- Простите меня, княжна,-- заговорил он, не смея взглянуть на Соню,-- ради бога, не говорите ни слова.	97-102	0	
754	слово	Интуиция Можно читать на неизвестном языке, подставляя под звуки и буквы чужих слов похожие из своего языка.	79-83	0	
755	слово	Два высших образования, большая библиотека, любит театр и кино-- попрекать начнет, что не там ударение ставлю в словах, за столом не научился сидеть.	112-118	0	
756	слово	Выпив, не закусывая, три рюмки водки«Довгань хлебная», Иван оскорбил ее качество словом, снял дубленку, шапку, шарф, куртку, жилетку, ботинки, рубашку, майку, кожаные штаны, кальсоны, носки и остался в одних нательных красных трусах с петухами.	81-87	1	
757	слово	Это я единственный раз выбрался дальше моего обычного маршрута от жилья до университета, и это было тяжело: я не мог ничего видеть, не стараясь в уме пересказать это словами, и голова работала до перегрева, как будто из зрительной пряжи сучила словесную нитку.	166-173	0	
758	слово	Она-- добрая, только сердце у нея горячее, на слова она рѣзка; иной разъ и сама не рада, что вспылитъ,-- вспылитъ и Богъ знаетъ чего ни наговоритъ.	46-51	1	
759	слово	Ни сам говоривший отец Комарова, ни мы все, слушавшие его тогда, еще не знали, что эти слова получат совершение конкретное подтверждение.	87-92	1	
760	слово	В Петербурге мы сойдемся снова-- Словно солнце мы похоронили в нем-- И блаженное, бессмысленное слово В первый раз произнесем.	96-101	1	
761	сила	Силою вещей она принуждена замыкаться в государственные, национальные рамки.	0-5	1	
762	сила	За изготовление новых конструкций и пуск в эксплоатацию усовершенствованных турбин для Днепровской ГЭС имени Ленина мощностью в 102 000 лошадиных сил награжден Сталинской премией коллектив инженеров Ленинградского металлического завода имени Сталина во главе с Н. Н. Ковалевым.	146-149	4	
763	сила	Но здесь я ощутил с особенной силой невозвратимую потерю.	30-35	0	
764	сила	Скоро восток начинает бледнеть, потом краснеть и, наконец, все небо становится видно-- чистое, бледное, как лицо человека после перенесенного несчастья, которое дало ему новые силы к жизни и наполнило душу ровным и чистым, спокойным светом.	176-180	0	
765	сила	Еще и поэтому присутствие в Вооруженных силах священников представляется мне небесполезным.	40-45	2	
766	сила	Гейне, характеризуя его в«Мемуарах» как«полуфантазера, занимавшегося пропагандою космополитических, осчастливливающих мир утопий, и полуавантюриста, который в сознании своей индивидуальной силы разрушает или переступает гнилые пределы гнилого общества»,-- свидетельствует о сильном влиянии, которое производило на его детское впечатлительное воображение и то, что он мог понять в этой уцелевшей записной книжке, и сохранившиеся в семье рассказы и традиции об этой таинственной личности.	189-193	0	
767	сила	Были определены главные направления работы, и на этих участках сконцентрированы все силы и контроль за исполнением решений.	84-88	1	
768	сила	А в это время Штокман, со вспузырившейся на губах розовой кровицей, судорожно икая, весь мертвенно-белый, с минуту раскачивался, стоя на ломберном столе, и еще успел выкрикнуть, напрягши последние, уходящие силы, остаток воли:	207-211	0	
769	сила	Во всех финляндских газетах появились статьи, в которых говорится, что страну ожидают тяжелые испытания, так как финляндцы не могут признать законной силы за актом, изданным помимо сейма.	150-154	3	
770	сила	Если мышление возникает из вещей как их структура и смысл, то в этом случае никакая творческая сила мышления не будет страшной.	95-99	1	
771	сила	Та мерзость, ворвавшаяся к нам в дом, была колдуном Бромедвеем, который одновременно мог быть видимым для одних и невидимым для других, который удачно вжился в тело несчастного городского Главы-- все до сих пор думают, что от отчаяния он не в силах умереть.	243-248	0	
772	сила	Никто не смотрит с такой точки зрения на протоплазму ядра, потому что в известные поры жизни этого органа фибриллярные части показывают такую серию форменных превращений, которые не оставляют сомнения в том, что самим этим фибриллярным частям присущи жизненные силы.	261-265	0	
773	сила	Поможем несчастному чем Бог пошлет-- и спешим уйти куда-нибудь, куда нас манит сила житейской суеты.	79-83	3	
774	сила	Другая же стала изо всей силы работать лапками и к утру оказалась сидящей на сбитом ею масле.	25-29	0	
775	сила	У республиканской элиты есть один, единственный шанс свалить Трампа-- консолидировать против него все силы и объединиться вокруг одного кандидата.	102-106	2	
776	сила	-- Льнов возился, отчаянно шурша страницами,-- то место, где Мережковский сравнивает Белого с тем ангелом, который настолько опасался магической силы этого сакрального языка, что не произносил, а писал слова задом наперед, чтобы, не дай бог, не вызвать темные силы...	145-149	1	
777	сила	Газета говорит, что хотя державы тройственного союза не могут входить в обсуждение вопроса о присоединении Турции к тройственному союзу, тем не менее, со стороны Германии следовало бы горячо посоветовать младотуркам, силою меча хорошо организованной мощной армии, сохранить и оберечь все, чем новое младотурецкое государство владеет.	217-222	1	
778	сила	Прокофий курил и ни разу не перебил Копенкина, думая о приспособлении к революции этой неорганизованной вооруженной силы.	116-120	2	
779	сила	Для того чтобы отреагировать на такую опасность и начать развитие, элите нужна сила воли.	79-83	1	
780	сила	Нашел Илья силу принять великое испытание.	11-15	0	
781	сила	Ни солнечности улыбки, ни черной торжественности вражьих сил, которые тоже праздник.	57-60	2	
782	сила	В связи с создавшимся положением я отдал генералу Кутепову приказ: оставивши часть сил для прикрытия Бердянского и Верхнетокмакского направлений, сосредоточить сильную ударную группу между Большим Токмаком и железной дорогой на Александровск и нанести удар по Васильевской группе красных, стремясь прижать ее к плавням.	83-86	2	
783	сила	Дрессировщик должен хорошо понимать психологию животного и уметь доказать зверю, что по бесстрашию и силе воли превосходит его.	101-105	0	
784	сила	Но через несколько секунд шеф заорал в трубку с новой силой, впервые в жизни назвав меня не на«вы» и не по имени-отчеству, что свидетельствовало о сильнейшем его потрясении:	54-59	0	
785	сила	Так, де-Кандоль в вышеприведенной цитате говорит о силе растения, подразумевая под этим его выносливость.	51-55	0	
786	сила	Ум человеческий, сам собою, не будучи соединен с Господом, рассуждает по силе своей.	73-77	1	
787	сила	Поэтому, если А в силу ассоциации по сходству вызывает А1, то в сущности здесь имеет место лишь ассоциация по смежности: а-- b по смежности вызывает k.	18-22	5	
788	сила	Молодость, изобильная силами души и крепостию тела, делает человека в это время жизни к тому способнейшим.	22-28	1	
789	сила	С утра, как правило, палит солнце, скапливается безветренная духота, но часам к двум дня неизвестно откуда возникают тучи-- и начинается разгул молний, грома, сила которого бывает такова, что кажется, будто тебя контузили.	159-163	0	
790	сила	Приехал Растопчин и с ним штац-секретарь Шишков, прочли указ о необходимости вооружения, о превосходстве сил неприятеля разнодержавными войсками.	105-108	1	
791	сила	Сама же была не нужна жизни или вернее,-- будто готовилась к чему то, накапливала наблюдения, берегла силы, училась на страшных уроках жизни.	102-106	0	
792	сила	{5Есть то же, что Cochemar; но, по поверью Русскому, младенец, проклятый в утробе,-- утроба проваливается, младенец исчезает и воспитывается Нечистою силой на зло людям.}	150-155	2	
793	сила	Чтобы хранить большую тайну, надо иметь душу воспитанную: простым существам это не под силу.	87-91	1	
794	сила	-- Тьфу!-- Филипп с силой плюнул, как стукнул об пол.	20-25	0	
795	сила	Покуда отец день-деньской бился около потребителя или на базаре, употребляя все силы-меры, чтоб затравить лишнюю копейку, Васька копался в навозе, полоскал ноги в лужах, валялся в грязи на улице и весь измокший, иззябший и словно высмоленный вбегал в«горницу», чтоб схватить корку хлеба, и опять убегал из дому.	80-84	0	
796	бог	Какъ сынъ бога, медвѣдь является представителемъ правды за землѣ.	10-14	0	
797	бог	-- Да знаю я, слава богу.	20-24	0	
798	бог	«Забыть?-- забвенья не дал бог: да он и не взял бы забвенья!»,«...Спастись от думы неизбежной и незабвенное забыть!»,«...И лучших дней воспоминанья пред ним теснилися толпой»,«В душе моей, с начала мира, твой образ был запечатлен...».	27-30	0	
799	бог	Тамань-- богом забытый далекий куток на побережье.	9-14	0	
800	бог	Если не примут серьезных мер, скоро не только исчезнет вся деревянная Русь, но и каменные здания, не угодившие гостинодворскому вкусу малообразованных заправил, будут перекромсаны и разделаны, вроде той чудесной церкви древнего монастыря в Ростове Ярославском, в котором настоятель счистил фрески и покрыл его розовым стюком под мрамор,-суди его бог!	346-349	0	
801	бог	Правда ли ей трудно очень было или надо мной она покуражиться захотела, бог ее знает.	72-75	0	
802	бог	Хозяевам что, хозяевам какое дело до того будет, что мы ни бога не знаем, ни семьи не видим, а уже как вырвешься из магазина, прямо в трактир, в гостиницу, сейчас тебе мамзельку,-- при этом приказчик скосил глаза на модисток, которые потупились,-- ну и пошел писать.	59-63	0	
803	бог	-- И дай вам бог за вашу доброту, Михаил Михайлыч.	13-16	0	
804	бог	Снег еще не перемерз, рыхлый, еще лицо до крови не сечет, слава богу.	64-68	0	
805	бог	И все тихонько по храмам бегает: обоймет тёплый жертвенник и лежит, богов за него молит…	68-73	0	
806	бог	Раны мои чудесно хорошо идут, сверх моего ожидания, по крайней мере ожидаю я быть, хотя и не скоро, с ногою; мучения довольно, но все, благодаря бога, переношу с твердостию.	145-149	0	
807	бог	-- Меры она точно что принять может-с, да и запираться будет непременно, однако на это обращать внимания не следует, потому как с ними один разговор-- под арест-с, а там как бог рассудит...	174-177	0	
808	бог	Бог услышал молитву их, и вечером разразилась сильная гроза с дождем, еще первым за все весну.	0-3	0	
809	бог	Боже, как мне было это дико слышать когда-то.	0-4	0	
810	бог	Бог души не вынет, так сама не выйдет-- и впрямь!	0-3	0	
811	бог	Но там тащить было труднее, ему это не очень понравилось, он перестал смотреть на дорогу, а только и косил глазом, видимо, молясь своему богу, чтобы Василий заснул,-- и тогда радостно сворачивал на мостовую, но он не учитывал того, что от тряски Василий просыпался.	137-141	0	
812	бог	Вот, значит, что дает руке Ореста решительный толчок: не голос сердца, не воспоминание об отце, не увещания сестры-- все это пересилил вид обнаженной материнской груди; первым и последним двигателем кровавого дела остается воля дельфийского бога.	241-245	0	
