identifier1	identifier2	judgment	comment	annotator	lemma
22_сила_96364	22_сила_198182	2.0	comment	georg_lonsh	сила
22_сила_96364	22_сила_118736	3.0	comment	erykov1234	сила
22_сила_96364	22_сила_164282	2.0	comment	georg_lonsh	сила
22_сила_88124	22_сила_89603	3.0	comment	georg_lonsh	сила
22_сила_88124	22_сила_157831	0.0	comment	georg_lonsh	сила
22_сила_88124	22_сила_63147	0.0	comment	georg_lonsh	сила
22_сила_88124	22_сила_87393	4.0	comment	erykov1234	сила
22_сила_147984	22_сила_168416	2.0	comment	erykov1234	сила
22_сила_147984	22_сила_89603	4.0	comment	raskolrus	сила
22_сила_147984	22_сила_157831	4.0	comment	georg_lonsh	сила
22_сила_147984	22_сила_189492	0.0	comment	georg_lonsh	сила
22_сила_147984	22_сила_105389	1.0	comment	erykov1234	сила
22_сила_147984	22_сила_150258	3.0	comment	georg_lonsh	сила
22_сила_147984	22_сила_189492	1.0	comment	erykov1234	сила
22_сила_147984	22_сила_198182	4.0	comment	raskolrus	сила
22_сила_147984	22_сила_31691	3.0	comment	raskolrus	сила
22_сила_147984	22_сила_19460	0.0	comment	georg_lonsh	сила
22_сила_147984	22_сила_88453	2.0	comment	georg_lonsh	сила
22_сила_147984	22_сила_59067	2.0	comment	raskolrus	сила
22_сила_147984	22_сила_105389	2.0	comment	raskolrus	сила
22_сила_147984	22_сила_57698	1.0	comment	erykov1234	сила
22_сила_104410	22_сила_157831	1.0	comment	erykov1234	сила
22_сила_104410	22_сила_164282	2.0	comment	georg_lonsh	сила
22_сила_104410	22_сила_118736	4.0	comment	erykov1234	сила
22_сила_104410	22_сила_54333	1.0	comment	erykov1234	сила
22_сила_104410	22_сила_96364	4.0	comment	erykov1234	сила
22_сила_104410	22_сила_138447	2.0	comment	raskolrus	сила
22_сила_104410	22_сила_87393	1.0	comment	erykov1234	сила
22_сила_104410	22_сила_189492	1.0	comment	erykov1234	сила
22_сила_104410	22_сила_138447	2.0	comment	georg_lonsh	сила
22_сила_104410	22_сила_105389	1.0	comment	erykov1234	сила
22_сила_118736	22_сила_59067	3.0	comment	georg_lonsh	сила
22_сила_118736	22_сила_138447	2.0	comment	georg_lonsh	сила
22_сила_118736	22_сила_123575	1.0	comment	erykov1234	сила
22_сила_118736	22_сила_89603	4.0	comment	erykov1234	сила
22_сила_118736	22_сила_19460	2.0	comment	raskolrus	сила
22_сила_118736	22_сила_104410	4.0	comment	raskolrus	сила
22_сила_118736	22_сила_198182	1.0	comment	erykov1234	сила
22_сила_118736	22_сила_31691	1.0	comment	erykov1234	сила
22_сила_118736	22_сила_105389	2.0	comment	georg_lonsh	сила
22_сила_66688	22_сила_59067	1.0	comment	erykov1234	сила
22_сила_66688	22_сила_31691	4.0	comment	raskolrus	сила
22_сила_66688	22_сила_130771	3.0	comment	raskolrus	сила
22_сила_66688	22_сила_96364	2.0	comment	raskolrus	сила
22_сила_66688	22_сила_88124	4.0	comment	erykov1234	сила
22_сила_66688	22_сила_161245	3.0	comment	georg_lonsh	сила
22_сила_19460	22_сила_150258	4.0	comment	raskolrus	сила
22_сила_19460	22_сила_39421	4.0	comment	raskolrus	сила
22_сила_19460	22_сила_147984	4.0	comment	raskolrus	сила
22_сила_19460	22_сила_54333	1.0	comment	erykov1234	сила
22_сила_19460	22_сила_89603	1.0	comment	erykov1234	сила
22_сила_19460	22_сила_104410	1.0	comment	erykov1234	сила
22_сила_19460	22_сила_31691	3.0	comment	georg_lonsh	сила
22_сила_19460	22_сила_112496	1.0	comment	erykov1234	сила
22_сила_189492	22_сила_123575	3.0	comment	georg_lonsh	сила
22_сила_189492	22_сила_31691	3.0	comment	raskolrus	сила
22_сила_189492	22_сила_54333	1.0	comment	erykov1234	сила
22_сила_189492	22_сила_138447	3.0	comment	raskolrus	сила
22_сила_189492	22_сила_130771	4.0	comment	erykov1234	сила
22_сила_189492	22_сила_198182	3.0	comment	georg_lonsh	сила
22_сила_196812	22_сила_54333	3.0	comment	raskolrus	сила
22_сила_196812	22_сила_118736	1.0	comment	erykov1234	сила
22_сила_196812	22_сила_104410	2.0	comment	raskolrus	сила
22_сила_196812	22_сила_189492	2.0	comment	raskolrus	сила
22_сила_196812	22_сила_118736	2.0	comment	georg_lonsh	сила
22_сила_196812	22_сила_112496	2.0	comment	georg_lonsh	сила
22_сила_196812	22_сила_87393	1.0	comment	erykov1234	сила
22_сила_112496	22_сила_88124	1.0	comment	erykov1234	сила
22_сила_112496	22_сила_150258	2.0	comment	raskolrus	сила
22_сила_112496	22_сила_118736	2.0	comment	raskolrus	сила
22_сила_112496	22_сила_88453	1.0	comment	erykov1234	сила
22_сила_112496	22_сила_196065	2.0	comment	raskolrus	сила
22_сила_112496	22_сила_160846	2.0	comment	georg_lonsh	сила
22_сила_112496	22_сила_154228	2.0	comment	georg_lonsh	сила
22_сила_112496	22_сила_130771	2.0	comment	georg_lonsh	сила
22_сила_112496	22_сила_57698	2.0	comment	raskolrus	сила
22_сила_168416	22_сила_112496	1.0	comment	erykov1234	сила
22_сила_168416	22_сила_189492	3.0	comment	raskolrus	сила
22_сила_168416	22_сила_96364	3.0	comment	raskolrus	сила
22_сила_168416	22_сила_150258	3.0	comment	georg_lonsh	сила
22_сила_168416	22_сила_88124	4.0	comment	erykov1234	сила
22_сила_168416	22_сила_130771	1.0	comment	erykov1234	сила
22_сила_168416	22_сила_150258	1.0	comment	erykov1234	сила
22_сила_168416	22_сила_130771	4.0	comment	raskolrus	сила
22_сила_168416	22_сила_123575	3.0	comment	raskolrus	сила
22_сила_31691	22_сила_198182	2.0	comment	erykov1234	сила
22_сила_31691	22_сила_138447	3.0	comment	raskolrus	сила
22_сила_31691	22_сила_147984	3.0	comment	georg_lonsh	сила
22_сила_31691	22_сила_138447	1.0	comment	erykov1234	сила
22_сила_31691	22_сила_138447	2.0	comment	georg_lonsh	сила
22_сила_31691	22_сила_88124	4.0	comment	georg_lonsh	сила
22_сила_179939	22_сила_160846	1.0	comment	erykov1234	сила
22_сила_179939	22_сила_147984	2.0	comment	georg_lonsh	сила
22_сила_179939	22_сила_63147	1.0	comment	erykov1234	сила
22_сила_179939	22_сила_97143	2.0	comment	georg_lonsh	сила
22_сила_179939	22_сила_125326	0.0	comment	georg_lonsh	сила
22_сила_130771	22_сила_118736	2.0	comment	georg_lonsh	сила
22_сила_130771	22_сила_168416	3.0	comment	georg_lonsh	сила
22_сила_130771	22_сила_150258	3.0	comment	georg_lonsh	сила
22_сила_130771	22_сила_154228	4.0	comment	erykov1234	сила
22_сила_196065	22_сила_164282	2.0	comment	georg_lonsh	сила
22_сила_196065	22_сила_154228	1.0	comment	erykov1234	сила
22_сила_196065	22_сила_88453	2.0	comment	georg_lonsh	сила
22_сила_196065	22_сила_104410	4.0	comment	raskolrus	сила
22_сила_138447	22_сила_88453	2.0	comment	georg_lonsh	сила
22_сила_138447	22_сила_89603	2.0	comment	georg_lonsh	сила
22_сила_138447	22_сила_105389	2.0	comment	raskolrus	сила
22_сила_138447	22_сила_161245	2.0	comment	erykov1234	сила
22_сила_138447	22_сила_87393	4.0	comment	erykov1234	сила
22_сила_154228	22_сила_54333	3.0	comment	georg_lonsh	сила
22_сила_154228	22_сила_89603	0.0	comment	georg_lonsh	сила
22_сила_154228	22_сила_168416	3.0	comment	raskolrus	сила
22_сила_154228	22_сила_164282	3.0	comment	georg_lonsh	сила
22_сила_154228	22_сила_157831	2.0	comment	raskolrus	сила
22_сила_154228	22_сила_189492	3.0	comment	raskolrus	сила
22_сила_154228	22_сила_96364	1.0	comment	erykov1234	сила
22_сила_154228	22_сила_97143	3.0	comment	raskolrus	сила
22_сила_198182	22_сила_138447	3.0	comment	raskolrus	сила
22_сила_198182	22_сила_31691	3.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_87393	3.0	comment	raskolrus	сила
22_сила_198182	22_сила_147984	4.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_123575	3.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_157831	4.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_154228	0.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_164282	0.0	comment	georg_lonsh	сила
22_сила_198182	22_сила_88124	2.0	comment	raskolrus	сила
22_сила_198182	22_сила_57698	1.0	comment	erykov1234	сила
22_сила_198182	22_сила_39421	4.0	comment	raskolrus	сила
22_сила_59067	22_сила_160846	1.0	comment	erykov1234	сила
22_сила_59067	22_сила_112496	1.0	comment	erykov1234	сила
22_сила_125326	22_сила_160846	4.0	comment	erykov1234	сила
22_сила_125326	22_сила_112496	1.0	comment	erykov1234	сила
22_сила_59067	22_сила_160846	2.0	comment	raskolrus	сила
22_сила_59067	22_сила_112496	2.0	comment	raskolrus	сила
22_сила_125326	22_сила_160846	3.0	comment	raskolrus	сила
22_сила_125326	22_сила_112496	3.0	comment	raskolrus	сила
22_слово_242180	22_слово_147990	4.0	comment	georg_lonsh	слово
22_слово_242180	22_слово_154382	4.0	comment	raskolrus	слово
22_слово_242180	22_слово_198812	3.0	comment	raskolrus	слово
22_слово_242180	22_слово_128836	4.0	comment	georg_lonsh	слово
22_слово_242180	22_слово_291881	4.0	comment	georg_lonsh	слово
22_слово_242180	22_слово_23666	2.0	comment	raskolrus	слово
22_слово_242180	22_слово_19299	1.0	comment	erykov1234	слово
22_слово_242180	22_слово_134594	3.0	comment	raskolrus	слово
22_слово_242180	22_слово_321329	3.0	comment	georg_lonsh	слово
22_слово_74731	22_слово_301877	2.0	comment	georg_lonsh	слово
22_слово_74731	22_слово_19299	1.0	comment	erykov1234	слово
22_слово_74731	22_слово_78262	4.0	comment	raskolrus	слово
22_слово_74731	22_слово_242180	3.0	comment	erykov1234	слово
22_слово_74731	22_слово_319179	1.0	comment	erykov1234	слово
22_слово_74731	22_слово_322490	2.0	comment	raskolrus	слово
22_слово_321329	22_слово_76059	4.0	comment	erykov1234	слово
22_слово_321329	22_слово_7752	2.0	comment	georg_lonsh	слово
22_слово_321329	22_слово_48748	1.0	comment	erykov1234	слово
22_слово_201401	22_слово_95335	2.0	comment	georg_lonsh	слово
22_слово_201401	22_слово_288987	2.0	comment	georg_lonsh	слово
22_слово_201401	22_слово_56833	1.0	comment	erykov1234	слово
22_слово_56833	22_слово_76059	4.0	comment	raskolrus	слово
22_слово_56833	22_слово_114260	4.0	comment	raskolrus	слово
22_слово_56833	22_слово_100646	4.0	comment	erykov1234	слово
22_слово_56833	22_слово_83699	2.0	comment	raskolrus	слово
22_слово_56833	22_слово_154382	3.0	comment	erykov1234	слово
22_слово_56833	22_слово_214330	3.0	comment	raskolrus	слово
22_слово_56833	22_слово_145995	3.0	comment	georg_lonsh	слово
22_слово_100646	22_слово_134594	2.0	comment	erykov1234	слово
22_слово_100646	22_слово_154382	3.0	comment	raskolrus	слово
22_слово_100646	22_слово_78262	3.0	comment	georg_lonsh	слово
22_слово_100646	22_слово_201401	2.0	comment	raskolrus	слово
22_слово_100646	22_слово_95335	4.0	comment	raskolrus	слово
22_слово_100646	22_слово_128836	3.0	comment	georg_lonsh	слово
22_слово_145995	22_слово_48748	4.0	comment	georg_lonsh	слово
22_слово_145995	22_слово_167108	3.0	comment	georg_lonsh	слово
22_слово_145995	22_слово_211129	2.0	comment	erykov1234	слово
22_слово_145995	22_слово_288987	2.0	comment	erykov1234	слово
22_слово_145995	22_слово_100646	3.0	comment	erykov1234	слово
22_слово_315584	22_слово_114260	1.0	comment	erykov1234	слово
22_слово_315584	22_слово_322490	3.0	comment	raskolrus	слово
22_слово_315584	22_слово_167108	2.0	comment	raskolrus	слово
22_слово_315584	22_слово_45910	3.0	comment	georg_lonsh	слово
22_слово_315584	22_слово_128836	2.0	comment	erykov1234	слово
22_слово_315584	22_слово_100646	1.0	comment	erykov1234	слово
22_слово_78262	22_слово_211129	3.0	comment	raskolrus	слово
22_слово_78262	22_слово_95335	2.0	comment	erykov1234	слово
22_слово_78262	22_слово_76059	0.0	comment	erykov1234	слово
22_слово_78262	22_слово_201401	3.0	comment	raskolrus	слово
22_слово_78262	22_слово_288987	2.0	comment	erykov1234	слово
22_слово_167108	22_слово_83699	2.0	comment	erykov1234	слово
22_слово_167108	22_слово_100646	4.0	comment	raskolrus	слово
22_слово_167108	22_слово_95335	4.0	comment	raskolrus	слово
22_слово_167108	22_слово_100646	4.0	comment	erykov1234	слово
22_слово_167108	22_слово_201401	2.0	comment	georg_lonsh	слово
22_слово_167108	22_слово_19607	3.0	comment	georg_lonsh	слово
22_слово_147990	22_слово_242180	4.0	comment	erykov1234	слово
22_слово_147990	22_слово_128836	4.0	comment	georg_lonsh	слово
22_слово_147990	22_слово_76059	1.0	comment	erykov1234	слово
22_слово_147990	22_слово_7752	3.0	comment	raskolrus	слово
22_слово_23666	22_слово_214330	3.0	comment	georg_lonsh	слово
22_слово_23666	22_слово_78262	3.0	comment	georg_lonsh	слово
22_слово_23666	22_слово_167108	4.0	comment	erykov1234	слово
22_слово_23666	22_слово_301877	4.0	comment	georg_lonsh	слово
22_слово_23666	22_слово_291881	1.0	comment	erykov1234	слово
22_слово_23666	22_слово_114260	4.0	comment	erykov1234	слово
22_слово_23666	22_слово_201401	2.0	comment	georg_lonsh	слово
22_слово_23666	22_слово_114407	2.0	comment	erykov1234	слово
22_слово_23666	22_слово_100646	4.0	comment	raskolrus	слово
22_слово_23666	22_слово_74731	3.0	comment	georg_lonsh	слово
22_слово_23666	22_слово_154382	3.0	comment	georg_lonsh	слово
22_слово_198812	22_слово_45910	2.0	comment	erykov1234	слово
22_слово_198812	22_слово_74731	3.0	comment	raskolrus	слово
22_слово_45910	22_слово_322490	3.0	comment	raskolrus	слово
22_слово_45910	22_слово_76059	3.0	comment	georg_lonsh	слово
22_слово_45910	22_слово_321329	1.0	comment	erykov1234	слово
22_слово_45910	22_слово_167108	3.0	comment	georg_lonsh	слово
22_слово_45910	22_слово_114407	3.0	comment	georg_lonsh	слово
22_слово_45910	22_слово_242180	1.0	comment	erykov1234	слово
22_слово_45910	22_слово_319179	3.0	comment	georg_lonsh	слово
22_слово_45910	22_слово_214330	4.0	comment	raskolrus	слово
22_слово_95335	22_слово_145995	2.0	comment	raskolrus	слово
22_слово_95335	22_слово_318765	2.0	comment	raskolrus	слово
22_слово_95335	22_слово_56833	3.0	comment	erykov1234	слово
22_слово_95335	22_слово_78262	2.0	comment	raskolrus	слово
22_слово_95335	22_слово_322490	3.0	comment	georg_lonsh	слово
22_слово_76059	22_слово_198812	3.0	comment	raskolrus	слово
22_слово_76059	22_слово_154382	3.0	comment	erykov1234	слово
22_слово_76059	22_слово_114407	3.0	comment	georg_lonsh	слово
22_слово_76059	22_слово_19299	4.0	comment	raskolrus	слово
22_слово_19607	22_слово_23666	3.0	comment	erykov1234	слово
22_слово_19607	22_слово_128836	1.0	comment	erykov1234	слово
22_слово_19607	22_слово_95335	4.0	comment	georg_lonsh	слово
22_слово_19607	22_слово_301877	3.0	comment	raskolrus	слово
22_слово_19607	22_слово_318765	3.0	comment	raskolrus	слово
22_слово_19607	22_слово_74731	1.0	comment	erykov1234	слово
22_слово_19607	22_слово_48748	3.0	comment	raskolrus	слово
22_слово_19607	22_слово_319179	3.0	comment	georg_lonsh	слово
22_слово_19607	22_слово_154382	4.0	comment	georg_lonsh	слово
22_слово_301877	22_слово_291881	1.0	comment	erykov1234	слово
22_слово_301877	22_слово_56833	4.0	comment	raskolrus	слово
22_слово_301877	22_слово_78262	2.0	comment	raskolrus	слово
22_слово_301877	22_слово_19299	4.0	comment	raskolrus	слово
22_слово_301877	22_слово_48748	3.0	comment	georg_lonsh	слово
22_слово_301877	22_слово_198812	3.0	comment	raskolrus	слово
22_слово_301877	22_слово_315584	3.0	comment	georg_lonsh	слово
22_слово_301877	22_слово_114260	4.0	comment	georg_lonsh	слово
22_слово_214330	22_слово_48748	4.0	comment	georg_lonsh	слово
22_слово_214330	22_слово_170539	0.0	comment	erykov1234	слово
22_слово_214330	22_слово_167108	1.0	comment	erykov1234	слово
22_слово_322490	22_слово_23666	3.0	comment	raskolrus	слово
22_слово_322490	22_слово_145995	1.0	comment	erykov1234	слово
22_слово_322490	22_слово_78262	1.0	comment	erykov1234	слово
22_слово_322490	22_слово_76059	3.0	comment	raskolrus	слово
22_слово_318765	22_слово_19299	3.0	comment	georg_lonsh	слово
22_слово_318765	22_слово_23666	2.0	comment	raskolrus	слово
22_слово_170539	22_слово_147990	3.0	comment	georg_lonsh	слово
22_слово_170539	22_слово_78262	3.0	comment	erykov1234	слово
22_слово_170539	22_слово_19607	3.0	comment	raskolrus	слово
22_слово_170539	22_слово_315584	4.0	comment	erykov1234	слово
22_слово_170539	22_слово_321329	3.0	comment	raskolrus	слово
22_слово_7752	22_слово_145995	2.0	comment	erykov1234	слово
22_слово_7752	22_слово_45910	3.0	comment	raskolrus	слово
22_слово_7752	22_слово_201401	3.0	comment	georg_lonsh	слово
22_слово_7752	22_слово_211129	3.0	comment	erykov1234	слово
22_слово_7752	22_слово_134594	1.0	comment	erykov1234	слово
22_слово_7752	22_слово_114260	2.0	comment	georg_lonsh	слово
22_слово_7752	22_слово_315584	2.0	comment	georg_lonsh	слово
22_слово_7752	22_слово_114260	3.0	comment	raskolrus	слово
22_слово_154382	22_слово_288987	3.0	comment	raskolrus	слово
22_слово_154382	22_слово_114260	3.0	comment	georg_lonsh	слово
22_слово_288987	22_слово_291881	3.0	comment	raskolrus	слово
22_слово_288987	22_слово_242180	2.0	comment	erykov1234	слово
22_слово_288987	22_слово_74731	1.0	comment	erykov1234	слово
22_слово_288987	22_слово_318765	3.0	comment	raskolrus	слово
22_слово_211129	22_слово_319179	2.0	comment	raskolrus	слово
22_слово_211129	22_слово_114407	3.0	comment	georg_lonsh	слово
22_слово_211129	22_слово_198812	4.0	comment	raskolrus	слово
22_слово_211129	22_слово_76059	3.0	comment	raskolrus	слово
22_слово_128836	22_слово_19299	1.0	comment	erykov1234	слово
22_слово_128836	22_слово_78262	4.0	comment	georg_lonsh	слово
22_слово_128836	22_слово_56833	2.0	comment	erykov1234	слово
22_слово_128836	22_слово_45910	3.0	comment	erykov1234	слово
22_слово_128836	22_слово_19607	3.0	comment	georg_lonsh	слово
22_слово_128836	22_слово_242180	4.0	comment	raskolrus	слово
22_слово_319179	22_слово_198812	3.0	comment	georg_lonsh	слово
22_слово_319179	22_слово_56833	3.0	comment	georg_lonsh	слово
22_слово_319179	22_слово_76059	3.0	comment	georg_lonsh	слово
22_слово_319179	22_слово_100646	2.0	comment	erykov1234	слово
22_слово_319179	22_слово_19607	3.0	comment	raskolrus	слово
22_слово_114260	22_слово_134594	3.0	comment	georg_lonsh	слово
22_слово_114260	22_слово_291881	3.0	comment	georg_lonsh	слово
22_слово_114260	22_слово_114407	3.0	comment	georg_lonsh	слово
22_слово_114260	22_слово_321329	4.0	comment	erykov1234	слово
22_слово_19299	22_слово_170539	1.0	comment	erykov1234	слово
22_слово_19299	22_слово_322490	3.0	comment	raskolrus	слово
22_слово_83699	22_слово_76059	3.0	comment	georg_lonsh	слово
22_слово_83699	22_слово_201401	3.0	comment	raskolrus	слово
22_слово_83699	22_слово_19299	3.0	comment	raskolrus	слово
22_слово_83699	22_слово_322490	3.0	comment	raskolrus	слово
22_слово_83699	22_слово_242180	4.0	comment	raskolrus	слово
22_слово_114407	22_слово_19299	3.0	comment	georg_lonsh	слово
22_слово_114407	22_слово_321329	3.0	comment	erykov1234	слово
22_слово_114407	22_слово_242180	3.0	comment	erykov1234	слово
22_слово_114407	22_слово_318765	3.0	comment	raskolrus	слово
22_слово_114407	22_слово_95335	3.0	comment	erykov1234	слово
22_слово_114407	22_слово_100646	3.0	comment	raskolrus	слово
22_слово_114407	22_слово_198812	4.0	comment	raskolrus	слово
22_слово_114407	22_слово_76059	3.0	comment	erykov1234	слово
22_слово_114407	22_слово_322490	0.0	comment	erykov1234	слово
22_слово_114407	22_слово_170539	3.0	comment	erykov1234	слово
22_слово_114407	22_слово_167108	3.0	comment	erykov1234	слово
22_слово_291881	22_слово_128836	3.0	comment	raskolrus	слово
22_слово_291881	22_слово_48748	3.0	comment	erykov1234	слово
22_слово_291881	22_слово_167108	3.0	comment	georg_lonsh	слово
22_слово_291881	22_слово_128836	4.0	comment	georg_lonsh	слово
22_слово_291881	22_слово_214330	4.0	comment	georg_lonsh	слово
22_слово_48748	22_слово_145995	2.0	comment	erykov1234	слово
22_слово_48748	22_слово_134594	2.0	comment	erykov1234	слово
22_слово_48748	22_слово_128836	4.0	comment	georg_lonsh	слово
22_слово_48748	22_слово_211129	3.0	comment	raskolrus	слово
22_слово_48748	22_слово_170539	3.0	comment	erykov1234	слово
22_слово_134594	22_слово_76059	3.0	comment	georg_lonsh	слово
22_слово_134594	22_слово_128836	4.0	comment	georg_lonsh	слово
22_слово_134594	22_слово_78262	3.0	comment	georg_lonsh	слово
22_сторона_37527	22_сторона_29422	3.0	comment	erykov1234	сторона
22_сторона_37527	22_сторона_55812	2.0	comment	raskolrus	сторона
22_сторона_37527	22_сторона_102436	2.0	comment	erykov1234	сторона
22_сторона_37527	22_сторона_158055	4.0	comment	georg_lonsh	сторона
22_сторона_37527	22_сторона_77201	2.0	comment	raskolrus	сторона
22_сторона_37527	22_сторона_94147	2.0	comment	georg_lonsh	сторона
22_сторона_37527	22_сторона_8218	3.0	comment	georg_lonsh	сторона
22_сторона_37527	22_сторона_195638	4.0	comment	georg_lonsh	сторона
22_сторона_37527	22_сторона_159943	4.0	comment	erykov1234	сторона
22_сторона_37527	22_сторона_10996	0.0	comment	georg_lonsh	сторона
22_сторона_37527	22_сторона_94147	3.0	comment	raskolrus	сторона
22_сторона_37527	22_сторона_3251	2.0	comment	raskolrus	сторона
22_сторона_48264	22_сторона_66829	4.0	comment	georg_lonsh	сторона
22_сторона_48264	22_сторона_202473	0.0	comment	georg_lonsh	сторона
22_сторона_48264	22_сторона_37527	3.0	comment	raskolrus	сторона
22_сторона_48264	22_сторона_230094	4.0	comment	georg_lonsh	сторона
22_сторона_48264	22_сторона_32823	2.0	comment	erykov1234	сторона
22_сторона_48264	22_сторона_122122	2.0	comment	erykov1234	сторона
22_сторона_48264	22_сторона_31776	4.0	comment	erykov1234	сторона
22_сторона_48264	22_сторона_158055	4.0	comment	raskolrus	сторона
22_сторона_48264	22_сторона_220117	0.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_10996	0.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_91102	2.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_91102	1.0	comment	erykov1234	сторона
22_сторона_127798	22_сторона_190803	3.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_147410	4.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_156360	2.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_29422	3.0	comment	erykov1234	сторона
22_сторона_127798	22_сторона_102436	3.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_195638	0.0	comment	georg_lonsh	сторона
22_сторона_127798	22_сторона_190803	1.0	comment	erykov1234	сторона
22_сторона_60196	22_сторона_3251	3.0	comment	raskolrus	сторона
22_сторона_60196	22_сторона_8218	2.0	comment	georg_lonsh	сторона
22_сторона_60196	22_сторона_37527	2.0	comment	raskolrus	сторона
22_сторона_60196	22_сторона_122122	0.0	comment	georg_lonsh	сторона
22_сторона_60196	22_сторона_55812	0.0	comment	georg_lonsh	сторона
22_сторона_60196	22_сторона_10996	1.0	comment	erykov1234	сторона
22_сторона_60196	22_сторона_209366	1.0	comment	erykov1234	сторона
22_сторона_235425	22_сторона_102436	3.0	comment	georg_lonsh	сторона
22_сторона_235425	22_сторона_10996	3.0	comment	georg_lonsh	сторона
22_сторона_235425	22_сторона_55812	2.0	comment	erykov1234	сторона
22_сторона_235425	22_сторона_190803	2.0	comment	georg_lonsh	сторона
22_сторона_235425	22_сторона_156360	3.0	comment	erykov1234	сторона
22_сторона_235425	22_сторона_31776	1.0	comment	erykov1234	сторона
22_сторона_235425	22_сторона_31776	2.0	comment	raskolrus	сторона
22_сторона_235425	22_сторона_156360	0.0	comment	georg_lonsh	сторона
22_сторона_235425	22_сторона_209366	2.0	comment	raskolrus	сторона
22_сторона_3251	22_сторона_81480	0.0	comment	georg_lonsh	сторона
22_сторона_3251	22_сторона_179365	2.0	comment	georg_lonsh	сторона
22_сторона_3251	22_сторона_147410	2.0	comment	raskolrus	сторона
22_сторона_3251	22_сторона_55812	2.0	comment	georg_lonsh	сторона
22_сторона_3251	22_сторона_81480	2.0	comment	raskolrus	сторона
22_сторона_3251	22_сторона_230094	2.0	comment	raskolrus	сторона
22_сторона_122122	22_сторона_94147	2.0	comment	georg_lonsh	сторона
22_сторона_122122	22_сторона_102436	2.0	comment	raskolrus	сторона
22_сторона_122122	22_сторона_156360	4.0	comment	georg_lonsh	сторона
22_сторона_122122	22_сторона_81480	2.0	comment	raskolrus	сторона
22_сторона_122122	22_сторона_147410	1.0	comment	erykov1234	сторона
22_сторона_122122	22_сторона_126026	2.0	comment	raskolrus	сторона
22_сторона_122122	22_сторона_158055	2.0	comment	raskolrus	сторона
22_сторона_122122	22_сторона_91102	2.0	comment	erykov1234	сторона
22_сторона_101965	22_сторона_179365	3.0	comment	erykov1234	сторона
22_сторона_101965	22_сторона_159943	3.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_127798	4.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_179365	4.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_3251	1.0	comment	erykov1234	сторона
22_сторона_101965	22_сторона_209366	4.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_126026	3.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_156360	2.0	comment	raskolrus	сторона
22_сторона_101965	22_сторона_202473	2.0	comment	raskolrus	сторона
22_сторона_101965	22_сторона_3251	2.0	comment	georg_lonsh	сторона
22_сторона_101965	22_сторона_220117	4.0	comment	raskolrus	сторона
22_сторона_77201	22_сторона_9546	3.0	comment	georg_lonsh	сторона
22_сторона_77201	22_сторона_102436	2.0	comment	raskolrus	сторона
22_сторона_77201	22_сторона_3251	2.0	comment	raskolrus	сторона
22_сторона_77201	22_сторона_81480	2.0	comment	raskolrus	сторона
22_сторона_77201	22_сторона_230094	2.0	comment	georg_lonsh	сторона
22_сторона_91102	22_сторона_94147	2.0	comment	georg_lonsh	сторона
22_сторона_91102	22_сторона_156360	2.0	comment	erykov1234	сторона
22_сторона_91102	22_сторона_230094	3.0	comment	georg_lonsh	сторона
22_сторона_91102	22_сторона_3251	0.0	comment	georg_lonsh	сторона
22_сторона_91102	22_сторона_37527	0.0	comment	georg_lonsh	сторона
22_сторона_91102	22_сторона_10996	2.0	comment	raskolrus	сторона
22_сторона_91102	22_сторона_66829	2.0	comment	georg_lonsh	сторона
22_сторона_159943	22_сторона_29422	3.0	comment	raskolrus	сторона
22_сторона_159943	22_сторона_156360	1.0	comment	erykov1234	сторона
22_сторона_159943	22_сторона_158055	3.0	comment	georg_lonsh	сторона
22_сторона_159943	22_сторона_9546	0.0	comment	georg_lonsh	сторона
22_сторона_159943	22_сторона_230094	4.0	comment	erykov1234	сторона
22_сторона_159943	22_сторона_195638	2.0	comment	raskolrus	сторона
22_сторона_195638	22_сторона_235425	2.0	comment	georg_lonsh	сторона
22_сторона_195638	22_сторона_209366	3.0	comment	erykov1234	сторона
22_сторона_195638	22_сторона_55812	2.0	comment	raskolrus	сторона
22_сторона_195638	22_сторона_127798	3.0	comment	erykov1234	сторона
22_сторона_195638	22_сторона_122122	3.0	comment	erykov1234	сторона
22_сторона_102436	22_сторона_8218	4.0	comment	raskolrus	сторона
22_сторона_102436	22_сторона_127798	3.0	comment	erykov1234	сторона
